"anio","mes","semana","cliente","ticket","categorias","productos_unicos","segmento"
2020,3,2,"adef_025",2100,18,27,"A"
2020,3,3,"adef_025",2100,18,27,"A"
2020,3,4,"adef_025",2100,18,27,"A"
2020,4,1,"adef_025",2100,18,27,"A"
2020,4,2,"adef_025",2100,18,27,"A"
2020,4,3,"adef_025",2100,18,27,"A"
2020,4,4,"adef_025",2100,18,27,"A"
2020,5,1,"adef_025",1500,12,18,"B"
2020,5,2,"adef_025",1500,12,18,"B"
2020,5,3,"adef_025",1500,12,18,"B"
2020,5,4,"adef_025",1500,12,18,"B"
2020,6,1,"adef_025",1500,12,18,"B"
2020,6,2,"adef_025",1500,12,18,"B"
2020,6,3,"adef_025",1500,12,18,"B"
2020,6,4,"adef_025",1500,12,18,"B"
2020,7,1,"adef_025",1500,12,18,"B"
2020,7,2,"adef_025",1500,12,18,"B"
2020,7,3,"adef_025",1500,12,18,"B"
2020,7,4,"adef_025",1500,12,18,"B"
2020,8,1,"adef_025",1500,12,18,"A"
2020,8,2,"adef_025",1500,12,18,"A"
2020,8,3,"adef_025",1500,12,18,"A"
2020,8,4,"adef_025",1500,12,18,"A"
2020,9,1,"adef_025",2400,27,45,"A"
2020,9,2,"adef_025",2700,27,45,"A"
2020,9,3,"adef_025",2400,27,45,"A"
2020,9,4,"adef_025",2700,27,45,"A"
2020,10,1,"adef_025",2400,27,45,"A"
2020,10,2,"adef_025",2700,27,45,"A"
2020,10,3,"adef_025",2400,27,45,"A"
2020,10,4,"adef_025",2700,27,45,"A"
2020,11,1,"adef_025",2400,27,45,"A"
2020,11,2,"adef_025",2700,27,45,"A"
2020,11,3,"adef_025",2400,27,45,"A"
2020,11,4,"adef_025",2700,27,45,"A"
2020,12,1,"adef_025",2400,27,45,"A"
2020,12,2,"adef_025",2700,27,45,"A"
2020,12,3,"adef_025",2400,27,45,"A"
2020,12,4,"adef_025",2700,27,45,"A"
2020,1,1,"adef_026",2100,18,27,"A"
2020,1,2,"adef_026",2100,18,27,"A"
2020,1,3,"adef_026",2100,18,27,"A"
2020,1,4,"adef_026",2100,18,27,"A"
2020,2,1,"adef_026",2100,18,27,"A"
2020,2,2,"adef_026",2100,18,27,"A"
2020,2,3,"adef_026",2100,18,27,"A"
2020,2,4,"adef_026",2100,18,27,"A"
2020,3,1,"adef_026",2100,18,27,"A"
2020,3,2,"adef_026",2100,18,27,"A"
2020,3,3,"adef_026",2100,18,27,"A"
2020,3,4,"adef_026",2100,18,27,"A"
2020,4,1,"adef_026",2100,18,27,"A"
2020,4,2,"adef_026",2100,18,27,"A"
2020,4,3,"adef_026",2100,18,27,"A"
2020,4,4,"adef_026",2100,18,27,"A"
2020,5,1,"adef_026",1500,12,18,"B"
2020,5,2,"adef_026",1500,12,18,"B"
2020,5,3,"adef_026",1500,12,18,"B"
2020,5,4,"adef_026",1500,12,18,"B"
2020,6,1,"adef_026",1500,12,18,"B"
2020,6,2,"adef_026",1500,12,18,"B"
2020,6,3,"adef_026",1500,12,18,"B"
2020,6,4,"adef_026",1500,12,18,"B"
2020,7,1,"adef_026",1500,12,18,"B"
2020,7,2,"adef_026",1500,12,18,"B"
2020,7,3,"adef_026",1500,12,18,"B"
2020,7,4,"adef_026",1500,12,18,"B"
2020,8,1,"adef_026",1500,12,18,"A"
2020,8,2,"adef_026",1500,12,18,"A"
2020,8,3,"adef_026",1500,12,18,"A"
2020,8,4,"adef_026",1500,12,18,"A"
2020,9,1,"adef_026",2400,27,45,"A"
2020,9,2,"adef_026",2700,27,45,"A"
2020,9,3,"adef_026",2400,27,45,"A"
2020,9,4,"adef_026",2700,27,45,"A"
2020,10,1,"adef_026",2400,27,45,"A"
2020,10,2,"adef_026",2700,27,45,"A"
2020,10,3,"adef_026",2400,27,45,"A"
2020,10,4,"adef_026",2700,27,45,"A"
2020,11,1,"adef_026",2400,27,45,"A"
2020,11,2,"adef_026",2700,27,45,"A"
2020,11,3,"adef_026",2400,27,45,"A"
2020,11,4,"adef_026",2700,27,45,"A"
2020,12,1,"adef_026",2400,27,45,"A"
2020,12,2,"adef_026",2700,27,45,"A"
2020,12,3,"adef_026",2400,27,45,"A"
2020,12,4,"adef_026",2700,27,45,"A"
2020,1,1,"adef_027",2100,18,27,"A"
2020,1,2,"adef_027",2100,18,27,"A"
2020,1,3,"adef_027",2100,18,27,"A"
2020,1,4,"adef_027",2100,18,27,"A"
2020,2,1,"adef_027",2100,18,27,"A"
2020,2,2,"adef_027",2100,18,27,"A"
2020,2,3,"adef_027",2100,18,27,"A"
2020,2,4,"adef_027",2100,18,27,"A"
2020,3,1,"adef_027",2100,18,27,"A"
2020,3,2,"adef_027",2100,18,27,"A"
2020,3,3,"adef_027",2100,18,27,"A"
2020,3,4,"adef_027",2100,18,27,"A"
2020,4,1,"adef_027",2100,18,27,"A"
2020,4,2,"adef_027",2100,18,27,"A"
2020,4,3,"adef_027",2100,18,27,"A"
2020,4,4,"adef_027",2100,18,27,"A"
2020,5,1,"adef_027",1500,12,18,"B"
2020,5,2,"adef_027",1500,12,18,"B"
2020,5,3,"adef_027",1500,12,18,"B"
2020,5,4,"adef_027",1500,12,18,"B"
2020,6,1,"adef_027",1500,12,18,"B"
2020,6,2,"adef_027",1500,12,18,"B"
2020,6,3,"adef_027",1500,12,18,"B"
2020,6,4,"adef_027",1500,12,18,"B"
2020,7,1,"adef_027",1500,12,18,"B"
2020,7,2,"adef_027",1500,12,18,"B"
2020,7,3,"adef_027",1500,12,18,"B"
2020,7,4,"adef_027",1500,12,18,"B"
2020,8,1,"adef_027",1500,12,18,"A"
2020,8,2,"adef_027",1500,12,18,"A"
2020,8,3,"adef_027",1500,12,18,"A"
2020,8,4,"adef_027",1500,12,18,"A"
2020,9,1,"adef_027",2400,27,45,"A"
2020,9,2,"adef_027",2700,27,45,"A"
2020,9,3,"adef_027",2400,27,45,"A"
2020,9,4,"adef_027",2700,27,45,"A"
2020,10,1,"adef_027",2400,27,45,"A"
2020,10,2,"adef_027",2700,27,45,"A"
2020,10,3,"adef_027",2400,27,45,"A"
2020,10,4,"adef_027",2700,27,45,"A"
2020,11,1,"adef_027",2400,27,45,"A"
2020,11,2,"adef_027",2700,27,45,"A"
2020,11,3,"adef_027",2400,27,45,"A"
2020,11,4,"adef_027",2700,27,45,"A"
2020,12,1,"adef_027",2400,27,45,"A"
2020,12,2,"adef_027",2700,27,45,"A"
2020,12,3,"adef_027",2400,27,45,"A"
2020,12,4,"adef_027",2700,27,45,"A"
2020,1,1,"adef_028",2100,18,27,"A"
2020,1,2,"adef_028",2100,18,27,"A"
2020,1,3,"adef_028",2100,18,27,"A"
2020,1,4,"adef_028",2100,18,27,"A"
2020,2,1,"adef_028",2100,18,27,"A"
2020,2,2,"adef_028",2100,18,27,"A"
2020,2,3,"adef_028",2100,18,27,"A"
2020,2,4,"adef_028",2100,18,27,"A"
2020,3,1,"adef_028",2100,18,27,"A"
2020,3,2,"adef_028",2100,18,27,"A"
2020,3,3,"adef_028",2100,18,27,"A"
2020,3,4,"adef_028",2100,18,27,"A"
2020,4,1,"adef_028",2100,18,27,"A"
2020,4,2,"adef_028",2100,18,27,"A"
2020,4,3,"adef_028",2100,18,27,"A"
2020,4,4,"adef_028",2100,18,27,"A"
2020,5,1,"adef_028",1500,12,18,"B"
2020,5,2,"adef_028",1500,12,18,"B"
2020,5,3,"adef_028",1500,12,18,"B"
2020,5,4,"adef_028",1500,12,18,"B"
2020,6,1,"adef_028",1500,12,18,"B"
2020,6,2,"adef_028",1500,12,18,"B"
2020,6,3,"adef_028",1500,12,18,"B"
2020,6,4,"adef_028",1500,12,18,"B"
2020,7,1,"adef_028",1500,12,18,"B"
2020,7,2,"adef_028",1500,12,18,"B"
2020,7,3,"adef_028",1500,12,18,"B"
2020,7,4,"adef_028",1500,12,18,"B"
2020,8,1,"adef_028",1500,12,18,"A"
2020,8,2,"adef_028",1500,12,18,"A"
2020,8,3,"adef_028",1500,12,18,"A"
2020,8,4,"adef_028",1500,12,18,"A"
2020,9,1,"adef_028",2400,27,45,"A"
2020,9,2,"adef_028",2700,27,45,"A"
2020,9,3,"adef_028",2400,27,45,"A"
2020,9,4,"adef_028",2700,27,45,"A"
2020,10,1,"adef_028",2400,27,45,"A"
2020,10,2,"adef_028",2700,27,45,"A"
2020,10,3,"adef_028",2400,27,45,"A"
2020,10,4,"adef_028",2700,27,45,"A"
2020,11,1,"adef_028",2400,27,45,"A"
2020,11,2,"adef_028",2700,27,45,"A"
2020,11,3,"adef_028",2400,27,45,"A"
2020,11,4,"adef_028",2700,27,45,"A"
2020,12,1,"adef_028",2400,27,45,"A"
2020,12,2,"adef_028",2700,27,45,"A"
2020,12,3,"adef_028",2400,27,45,"A"
2020,12,4,"adef_028",2700,27,45,"A"
2020,1,1,"adef_029",2100,18,27,"A"
2020,1,2,"adef_029",2100,18,27,"A"
2020,1,3,"adef_029",2100,18,27,"A"
2020,1,4,"adef_029",2100,18,27,"A"
2020,2,1,"adef_029",2100,18,27,"A"
2020,2,2,"adef_029",2100,18,27,"A"
2020,2,3,"adef_029",2100,18,27,"A"
2020,2,4,"adef_029",2100,18,27,"A"
2020,3,1,"adef_029",2100,18,27,"A"
2020,3,2,"adef_029",2100,18,27,"A"
2020,3,3,"adef_029",2100,18,27,"A"
2020,3,4,"adef_029",2100,18,27,"A"
2020,4,1,"adef_029",2100,18,27,"A"
2020,4,2,"adef_029",2100,18,27,"A"
2020,4,3,"adef_029",2100,18,27,"A"
2020,4,4,"adef_029",2100,18,27,"A"
2020,5,1,"adef_029",1500,12,18,"B"
2020,5,2,"adef_029",1500,12,18,"B"
2020,5,3,"adef_029",1500,12,18,"B"
2020,5,4,"adef_029",1500,12,18,"B"
2020,6,1,"adef_029",1500,12,18,"B"
2020,6,2,"adef_029",1500,12,18,"B"
2020,6,3,"adef_029",1500,12,18,"B"
2020,6,4,"adef_029",1500,12,18,"B"
2020,7,1,"adef_029",1500,12,18,"B"
2020,7,2,"adef_029",1500,12,18,"B"
2020,7,3,"adef_029",1500,12,18,"B"
2020,7,4,"adef_029",1500,12,18,"B"
2020,8,1,"adef_029",1500,12,18,"A"
2020,8,2,"adef_029",1500,12,18,"A"
2020,8,3,"adef_029",1500,12,18,"A"
2020,8,4,"adef_029",1500,12,18,"A"
2020,9,1,"adef_029",2400,27,45,"A"
2020,9,2,"adef_029",2700,27,45,"A"
2020,9,3,"adef_029",2400,27,45,"A"
2020,9,4,"adef_029",2700,27,45,"A"
2020,10,1,"adef_029",2400,27,45,"A"
2020,10,2,"adef_029",2700,27,45,"A"
2020,10,3,"adef_029",2400,27,45,"A"
2020,10,4,"adef_029",2700,27,45,"A"
2020,11,1,"adef_029",2400,27,45,"A"
2020,11,2,"adef_029",2700,27,45,"A"
2020,11,3,"adef_029",2400,27,45,"A"
2020,11,4,"adef_029",2700,27,45,"A"
2020,12,1,"adef_029",2400,27,45,"A"
2020,12,2,"adef_029",2700,27,45,"A"
2020,12,3,"adef_029",2400,27,45,"A"
2020,12,4,"adef_029",2700,27,45,"A"
2020,1,1,"adef_030",2100,18,27,"A"
2020,1,2,"adef_030",2100,18,27,"A"
2020,1,3,"adef_030",2100,18,27,"A"
2020,1,4,"adef_030",2100,18,27,"A"
2020,2,1,"adef_030",2100,18,27,"A"
2020,2,2,"adef_030",2100,18,27,"A"
2020,2,3,"adef_030",2100,18,27,"A"
2020,2,4,"adef_030",2100,18,27,"A"
2020,3,1,"adef_030",2100,18,27,"A"
2020,3,2,"adef_030",2100,18,27,"A"
2020,3,3,"adef_030",2100,18,27,"A"
2020,3,4,"adef_030",2100,18,27,"A"
2020,4,1,"adef_030",2100,18,27,"A"
2020,4,2,"adef_030",2100,18,27,"A"
2020,4,3,"adef_030",2100,18,27,"A"
2020,4,4,"adef_030",2100,18,27,"A"
2020,5,1,"adef_030",1500,12,18,"B"
2020,5,2,"adef_030",1500,12,18,"B"
2020,5,3,"adef_030",1500,12,18,"B"
2020,5,4,"adef_030",1500,12,18,"B"
2020,6,1,"adef_030",1500,12,18,"B"
2020,6,2,"adef_030",1500,12,18,"B"
2020,6,3,"adef_030",1500,12,18,"B"
2020,6,4,"adef_030",1500,12,18,"B"
2020,7,1,"adef_030",1500,12,18,"B"
2020,7,2,"adef_030",1500,12,18,"B"
2020,7,3,"adef_030",1500,12,18,"B"
2020,7,4,"adef_030",1500,12,18,"B"
2020,8,1,"adef_030",1500,12,18,"A"
2020,8,2,"adef_030",1500,12,18,"A"
2020,8,3,"adef_030",1500,12,18,"A"
2020,8,4,"adef_030",1500,12,18,"A"
2020,9,1,"adef_030",2400,27,45,"A"
2020,9,2,"adef_030",2700,27,45,"A"
2020,9,3,"adef_030",2400,27,45,"A"
2020,9,4,"adef_030",2700,27,45,"A"
2020,10,1,"adef_030",2400,27,45,"A"
2020,10,2,"adef_030",2700,27,45,"A"
2020,10,3,"adef_030",2400,27,45,"A"
2020,10,4,"adef_030",2700,27,45,"A"
2020,11,1,"adef_030",2400,27,45,"A"
2020,11,2,"adef_030",2700,27,45,"A"
2020,11,3,"adef_030",2400,27,45,"A"
2020,11,4,"adef_030",2700,27,45,"A"
2020,12,1,"adef_030",2400,27,45,"A"
2020,12,2,"adef_030",2700,27,45,"A"
2020,12,3,"adef_030",2400,27,45,"A"
2020,12,4,"adef_030",2700,27,45,"A"
2020,1,1,"adef_031",1800,12,21,"B"
2020,1,3,"adef_031",1800,12,21,"B"
2020,2,1,"adef_031",1800,12,21,"B"
2020,2,3,"adef_031",1800,12,21,"B"
2020,3,1,"adef_031",1800,12,21,"B"
2020,3,3,"adef_031",1800,12,21,"B"
2020,4,1,"adef_031",1800,12,21,"B"
2020,4,3,"adef_031",1800,12,21,"B"
2020,5,1,"adef_031",900,9,15,"C"
2020,5,3,"adef_031",900,9,15,"C"
2020,6,1,"adef_031",900,9,15,"C"
2020,6,3,"adef_031",900,9,15,"C"
2020,7,1,"adef_031",900,9,15,"C"
2020,7,3,"adef_031",900,9,15,"C"
2020,8,1,"adef_031",900,9,15,"B"
2020,8,3,"adef_031",900,9,15,"B"
2020,9,1,"adef_031",1890,18,21,"B"
2020,9,3,"adef_031",1890,18,21,"B"
2020,10,1,"adef_031",1890,18,21,"B"
2020,10,3,"adef_031",1890,18,21,"B"
2020,11,1,"adef_031",1890,18,21,"B"
2020,11,3,"adef_031",1890,18,21,"B"
2020,12,1,"adef_031",1890,18,21,"B"
2020,12,3,"adef_031",1890,18,21,"B"
2020,1,1,"adef_032",1800,12,21,"B"
2020,1,3,"adef_032",1800,12,21,"B"
2020,2,1,"adef_032",1800,12,21,"B"
2020,2,3,"adef_032",1800,12,21,"B"
2020,3,1,"adef_032",1800,12,21,"B"
2020,3,3,"adef_032",1800,12,21,"B"
2020,4,1,"adef_032",1800,12,21,"B"
2020,4,3,"adef_032",1800,12,21,"B"
2020,5,1,"adef_032",900,9,15,"C"
2020,5,3,"adef_032",900,9,15,"C"
2020,6,1,"adef_032",900,9,15,"C"
2020,6,3,"adef_032",900,9,15,"C"
2020,7,1,"adef_032",900,9,15,"C"
2020,7,3,"adef_032",900,9,15,"C"
2020,8,1,"adef_032",900,9,15,"B"
2020,8,3,"adef_032",900,9,15,"B"
2020,9,1,"adef_032",1890,18,21,"B"
2020,9,3,"adef_032",1890,18,21,"B"
2020,10,1,"adef_032",1890,18,21,"B"
2020,10,3,"adef_032",1890,18,21,"B"
2020,11,1,"adef_032",1890,18,21,"B"
2020,11,3,"adef_032",1890,18,21,"B"
2020,12,1,"adef_032",1890,18,21,"B"
2020,12,3,"adef_032",1890,18,21,"B"
2020,1,1,"adef_033",1800,12,21,"B"
2020,1,3,"adef_033",1800,12,21,"B"
2020,2,1,"adef_033",1800,12,21,"B"
2020,2,3,"adef_033",1800,12,21,"B"
2020,3,1,"adef_033",1800,12,21,"B"
2020,3,3,"adef_033",1800,12,21,"B"
2020,4,1,"adef_033",1800,12,21,"B"
2020,4,3,"adef_033",1800,12,21,"B"
2020,5,1,"adef_033",900,9,15,"C"
2020,5,3,"adef_033",900,9,15,"C"
2020,6,1,"adef_033",900,9,15,"C"
2020,6,3,"adef_033",900,9,15,"C"
2020,7,1,"adef_033",900,9,15,"C"
2020,7,3,"adef_033",900,9,15,"C"
2020,8,1,"adef_033",900,9,15,"B"
2020,8,3,"adef_033",900,9,15,"B"
2020,9,1,"adef_033",1890,18,21,"B"
2020,9,3,"adef_033",1890,18,21,"B"
2020,10,1,"adef_033",1890,18,21,"B"
2020,10,3,"adef_033",1890,18,21,"B"
2020,11,1,"adef_033",1890,18,21,"B"
2020,11,3,"adef_033",1890,18,21,"B"
2020,12,1,"adef_033",1890,18,21,"B"
2020,12,3,"adef_033",1890,18,21,"B"
2020,1,1,"adef_034",1800,12,21,"B"
2020,1,3,"adef_034",1800,12,21,"B"
2020,2,1,"adef_034",1800,12,21,"B"
2020,2,3,"adef_034",1800,12,21,"B"
2020,3,1,"adef_034",1800,12,21,"B"
2020,3,3,"adef_034",1800,12,21,"B"
2020,4,1,"adef_034",1800,12,21,"B"
2020,4,3,"adef_034",1800,12,21,"B"
2020,5,1,"adef_034",900,9,15,"C"
2020,5,3,"adef_034",900,9,15,"C"
2020,6,1,"adef_034",900,9,15,"C"
2020,6,3,"adef_034",900,9,15,"C"
2020,7,1,"adef_034",900,9,15,"C"
2020,7,3,"adef_034",900,9,15,"C"
2020,8,1,"adef_034",900,9,15,"B"
2020,8,3,"adef_034",900,9,15,"B"
2020,9,1,"adef_034",1890,18,21,"B"
2020,9,3,"adef_034",1890,18,21,"B"
2020,10,1,"adef_034",1890,18,21,"B"
2020,10,3,"adef_034",1890,18,21,"B"
2020,11,1,"adef_034",1890,18,21,"B"
2020,11,3,"adef_034",1890,18,21,"B"
2020,12,1,"adef_034",1890,18,21,"B"
2020,12,3,"adef_034",1890,18,21,"B"
2020,1,1,"adef_035",1800,12,21,"B"
2020,1,3,"adef_035",1800,12,21,"B"
2020,2,1,"adef_035",1800,12,21,"B"
2020,2,3,"adef_035",1800,12,21,"B"
2020,3,1,"adef_035",1800,12,21,"B"
2020,3,3,"adef_035",1800,12,21,"B"
2020,4,1,"adef_035",1800,12,21,"B"
2020,4,3,"adef_035",1800,12,21,"B"
2020,5,1,"adef_035",900,9,15,"C"
2020,5,3,"adef_035",900,9,15,"C"
2020,6,1,"adef_035",900,9,15,"C"
2020,6,3,"adef_035",900,9,15,"C"
2020,7,1,"adef_035",900,9,15,"C"
2020,7,3,"adef_035",900,9,15,"C"
2020,8,1,"adef_035",900,9,15,"B"
2020,8,3,"adef_035",900,9,15,"B"
2020,9,1,"adef_035",1890,18,21,"B"
2020,9,3,"adef_035",1890,18,21,"B"
2020,10,1,"adef_035",1890,18,21,"B"
2020,10,3,"adef_035",1890,18,21,"B"
2020,11,1,"adef_035",1890,18,21,"B"
2020,11,3,"adef_035",1890,18,21,"B"
2020,12,1,"adef_035",1890,18,21,"B"
2020,12,3,"adef_035",1890,18,21,"B"
2020,1,1,"adef_036",1800,12,21,"B"
2020,1,3,"adef_036",1800,12,21,"B"
2020,2,1,"adef_036",1800,12,21,"B"
2020,2,3,"adef_036",1800,12,21,"B"
2020,3,1,"adef_036",1800,12,21,"B"
2020,3,3,"adef_036",1800,12,21,"B"
2020,4,1,"adef_036",1800,12,21,"B"
2020,4,3,"adef_036",1800,12,21,"B"
2020,5,1,"adef_036",900,9,15,"C"
2020,5,3,"adef_036",900,9,15,"C"
2020,6,1,"adef_036",900,9,15,"C"
2020,6,3,"adef_036",900,9,15,"C"
2020,7,1,"adef_036",900,9,15,"C"
2020,7,3,"adef_036",900,9,15,"C"
2020,8,1,"adef_036",900,9,15,"B"
2020,8,3,"adef_036",900,9,15,"B"
2020,9,1,"adef_036",1890,18,21,"B"
2020,9,3,"adef_036",1890,18,21,"B"
2020,10,1,"adef_036",1890,18,21,"B"
2020,10,3,"adef_036",1890,18,21,"B"
2020,11,1,"adef_036",1890,18,21,"B"
2020,11,3,"adef_036",1890,18,21,"B"
2020,12,1,"adef_036",1890,18,21,"B"
2020,12,3,"adef_036",1890,18,21,"B"
2020,1,1,"adef_037",1800,12,21,"B"
2020,1,3,"adef_037",1800,12,21,"B"
2020,2,1,"adef_037",1800,12,21,"B"
2020,2,3,"adef_037",1800,12,21,"B"
2020,3,1,"adef_037",1800,12,21,"B"
2020,3,3,"adef_037",1800,12,21,"B"
2020,4,1,"adef_037",1800,12,21,"B"
2020,4,3,"adef_037",1800,12,21,"B"
2020,5,1,"adef_037",900,9,15,"C"
2020,5,3,"adef_037",900,9,15,"C"
2020,6,1,"adef_037",900,9,15,"C"
2020,6,3,"adef_037",900,9,15,"C"
2020,7,1,"adef_037",900,9,15,"C"
2020,7,3,"adef_037",900,9,15,"C"
2020,8,1,"adef_037",900,9,15,"B"
2020,8,3,"adef_037",900,9,15,"B"
2020,9,1,"adef_037",1890,18,21,"B"
2020,9,3,"adef_037",1890,18,21,"B"
2020,10,1,"adef_037",1890,18,21,"B"
2020,10,3,"adef_037",1890,18,21,"B"
2020,11,1,"adef_037",1890,18,21,"B"
2020,11,3,"adef_037",1890,18,21,"B"
2020,12,1,"adef_037",1890,18,21,"B"
2020,12,3,"adef_037",1890,18,21,"B"
2020,1,1,"adef_038",1800,12,21,"B"
2020,1,3,"adef_038",1800,12,21,"B"
2020,2,1,"adef_038",1800,12,21,"B"
2020,2,3,"adef_038",1800,12,21,"B"
2020,3,1,"adef_038",1800,12,21,"B"
2020,3,3,"adef_038",1800,12,21,"B"
2020,4,1,"adef_038",1800,12,21,"B"
2020,4,3,"adef_038",1800,12,21,"B"
2020,5,1,"adef_038",900,9,15,"C"
2020,5,3,"adef_038",900,9,15,"C"
2020,6,1,"adef_038",900,9,15,"C"
2020,6,3,"adef_038",900,9,15,"C"
2020,7,1,"adef_038",900,9,15,"C"
2020,7,3,"adef_038",900,9,15,"C"
2020,8,1,"adef_038",900,9,15,"B"
2020,8,3,"adef_038",900,9,15,"B"
2020,9,1,"adef_038",1890,18,21,"B"
2020,9,3,"adef_038",1890,18,21,"B"
2020,10,1,"adef_038",1890,18,21,"B"
2020,10,3,"adef_038",1890,18,21,"B"
2020,11,1,"adef_038",1890,18,21,"B"
2020,11,3,"adef_038",1890,18,21,"B"
2020,12,1,"adef_038",1890,18,21,"B"
2020,12,3,"adef_038",1890,18,21,"B"
2020,1,1,"adef_039",1800,12,21,"B"
2020,1,3,"adef_039",1800,12,21,"B"
2020,2,1,"adef_039",1800,12,21,"B"
2020,2,3,"adef_039",1800,12,21,"B"
2020,3,1,"adef_039",1800,12,21,"B"
2020,3,3,"adef_039",1800,12,21,"B"
2020,4,1,"adef_039",1800,12,21,"B"
2020,4,3,"adef_039",1800,12,21,"B"
2020,5,1,"adef_039",900,9,15,"C"
2020,5,3,"adef_039",900,9,15,"C"
2020,6,1,"adef_039",900,9,15,"C"
2020,6,3,"adef_039",900,9,15,"C"
2020,7,1,"adef_039",900,9,15,"C"
2020,7,3,"adef_039",900,9,15,"C"
2020,8,1,"adef_039",900,9,15,"B"
2020,8,3,"adef_039",900,9,15,"B"
2020,9,1,"adef_039",1890,18,21,"B"
2020,9,3,"adef_039",1890,18,21,"B"
2020,10,1,"adef_039",1890,18,21,"B"
2020,10,3,"adef_039",1890,18,21,"B"
2020,11,1,"adef_039",1890,18,21,"B"
2020,11,3,"adef_039",1890,18,21,"B"
2020,12,1,"adef_039",1890,18,21,"B"
2020,12,3,"adef_039",1890,18,21,"B"
2020,1,1,"adef_040",1800,12,21,"B"
2020,1,3,"adef_040",1800,12,21,"B"
2020,2,1,"adef_040",1800,12,21,"B"
2020,2,3,"adef_040",1800,12,21,"B"
2020,3,1,"adef_040",1800,12,21,"B"
2020,3,3,"adef_040",1800,12,21,"B"
2020,4,1,"adef_040",1800,12,21,"B"
2020,4,3,"adef_040",1800,12,21,"B"
2020,5,1,"adef_040",900,9,15,"C"
2020,5,3,"adef_040",900,9,15,"C"
2020,6,1,"adef_040",900,9,15,"C"
2020,6,3,"adef_040",900,9,15,"C"
2020,7,1,"adef_040",900,9,15,"C"
2020,7,3,"adef_040",900,9,15,"C"
2020,8,1,"adef_040",900,9,15,"B"
2020,8,3,"adef_040",900,9,15,"B"
2020,9,1,"adef_040",1890,18,21,"B"
2020,9,3,"adef_040",1890,18,21,"B"
2020,10,1,"adef_040",1890,18,21,"B"
2020,10,3,"adef_040",1890,18,21,"B"
2020,11,1,"adef_040",1890,18,21,"B"
2020,11,3,"adef_040",1890,18,21,"B"
2020,12,1,"adef_040",1890,18,21,"B"
2020,12,3,"adef_040",1890,18,21,"B"
2020,1,1,"adef_041",1800,12,21,"B"
2020,1,3,"adef_041",1800,12,21,"B"
2020,2,1,"adef_041",1800,12,21,"B"
2020,2,3,"adef_041",1800,12,21,"B"
2020,3,1,"adef_041",1800,12,21,"B"
2020,3,3,"adef_041",1800,12,21,"B"
2020,4,1,"adef_041",1800,12,21,"B"
2020,4,3,"adef_041",1800,12,21,"B"
2020,5,1,"adef_041",900,9,15,"C"
2020,5,3,"adef_041",900,9,15,"C"
2020,6,1,"adef_041",900,9,15,"C"
2020,6,3,"adef_041",900,9,15,"C"
2020,7,1,"adef_041",900,9,15,"C"
2020,7,3,"adef_041",900,9,15,"C"
2020,8,1,"adef_041",900,9,15,"B"
2020,8,3,"adef_041",900,9,15,"B"
2020,9,1,"adef_041",1890,18,21,"B"
2020,9,3,"adef_041",1890,18,21,"B"
2020,10,1,"adef_041",1890,18,21,"B"
2020,10,3,"adef_041",1890,18,21,"B"
2020,11,1,"adef_041",1890,18,21,"B"
2020,11,3,"adef_041",1890,18,21,"B"
2020,12,1,"adef_041",1890,18,21,"B"
2020,12,3,"adef_041",1890,18,21,"B"
2020,1,1,"adef_042",1800,12,21,"B"
2020,1,3,"adef_042",1800,12,21,"B"
2020,2,1,"adef_042",1800,12,21,"B"
2020,2,3,"adef_042",1800,12,21,"B"
2020,3,1,"adef_042",1800,12,21,"B"
2020,3,3,"adef_042",1800,12,21,"B"
2020,4,1,"adef_042",1800,12,21,"B"
2020,4,3,"adef_042",1800,12,21,"B"
2020,5,1,"adef_042",900,9,15,"C"
2020,5,3,"adef_042",900,9,15,"C"
2020,6,1,"adef_042",900,9,15,"C"
2020,6,3,"adef_042",900,9,15,"C"
2020,7,1,"adef_042",900,9,15,"C"
2020,7,3,"adef_042",900,9,15,"C"
2020,8,1,"adef_042",900,9,15,"B"
2020,8,3,"adef_042",900,9,15,"B"
2020,9,1,"adef_042",1890,18,21,"B"
2020,9,3,"adef_042",1890,18,21,"B"
2020,10,1,"adef_042",1890,18,21,"B"
2020,10,3,"adef_042",1890,18,21,"B"
2020,11,1,"adef_042",1890,18,21,"B"
2020,11,3,"adef_042",1890,18,21,"B"
2020,12,1,"adef_042",1890,18,21,"B"
2020,12,3,"adef_042",1890,18,21,"B"
2020,1,1,"adef_043",1800,12,21,"B"
2020,1,3,"adef_043",1800,12,21,"B"
2020,2,1,"adef_043",1800,12,21,"B"
2020,2,3,"adef_043",1800,12,21,"B"
2020,3,1,"adef_043",1800,12,21,"B"
2020,3,3,"adef_043",1800,12,21,"B"
2020,4,1,"adef_043",1800,12,21,"B"
2020,4,3,"adef_043",1800,12,21,"B"
2020,5,1,"adef_043",900,9,15,"C"
2020,5,3,"adef_043",900,9,15,"C"
2020,6,1,"adef_043",900,9,15,"C"
2020,6,3,"adef_043",900,9,15,"C"
2020,7,1,"adef_043",900,9,15,"C"
2020,7,3,"adef_043",900,9,15,"C"
2020,8,1,"adef_043",900,9,15,"B"
2020,8,3,"adef_043",900,9,15,"B"
2020,9,1,"adef_043",1890,18,21,"B"
2020,9,3,"adef_043",1890,18,21,"B"
2020,10,1,"adef_043",1890,18,21,"B"
